name,solved,type,objval,runtime,gap,Z1,Z2,Z3,Z4,Z5,SObjVal,SZ1,SZ2,SZ3,SZ4,SZ5
I3_N5_M2_T30_C200_DepCentral_s1,True,P5,835.9115093050199,0.003999948501586914,0.0,22.615466814517404,7.445908584740821,4.741951075243185,662.0,154.0,23.95968639016486,23.95968639016486,0.0,0.0,0,0
I3_N5_M2_T30_C200_DepCentral_s1,True,P6,176.95228128930657,0.002000093460083008,0.0,32.95228128930657,0.0,0.0,0.0,144.0,23.95968639016486,23.95968639016486,0.0,0.0,0,0
I3_N5_M2_T30_C200_DepCentral_s2,True,P1,1284.5650317968184,0.003999948501586914,0.0,22.10310020474523,7.821303166844173,4.283234758917612,798.0,468.0,22.71436508284903,22.71436508284903,0.0,0.0,0,0
I3_N5_M2_T30_C200_DepCentral_s2,True,P2,1288.0843156999929,0.0019998550415039062,0.0,22.103100204745232,4.810485664048498,4.791701159296143,734.0,532.0,22.71436508284903,22.71436508284903,0.0,0.0,0,0
I3_N5_M2_T30_C200_DepCentral_s2,True,P3,1284.5650317968186,0.003000020980834961,0.0,22.10310020474523,7.821303166844173,4.283234758917612,798.0,468.0,22.71436508284903,22.71436508284903,0.0,0.0,0,0
I3_N5_M2_T30_C200_DepCentral_s2,True,P4,1288.0843156999929,0.0019998550415039062,0.0,22.103100204745232,4.810485664048498,4.791701159296143,734.0,532.0,22.71436508284903,22.71436508284903,0.0,0.0,0,0
I3_N5_M2_T30_C200_DepCentral_s2,True,P5,1288.0843156999929,0.0019998550415039062,0.0,22.103100204745232,4.810485664048498,4.791701159296143,734.0,532.0,22.71436508284903,22.71436508284903,0.0,0.0,0,0
I3_N5_M2_T30_C200_DepCentral_s2,True,P6,22.71436508284903,0.0019998550415039062,0.0,22.71436508284903,0.0,0.0,0.0,0.0,22.71436508284903,22.71436508284903,0.0,0.0,0,0
I3_N5_M2_T30_C200_DepCentral_s3,True,P1,1073.4901395352401,0.004000186920166016,0.0,19.854852075869317,11.434229282883646,5.06951674225463,750.0,310.0,26.18571823728904,26.18571823728904,0.0,0.0,0,0
I3_N5_M2_T30_C200_DepCentral_s3,True,P2,1073.4901395352401,0.006000041961669922,0.0,19.854852075869317,11.434229282883646,5.06951674225463,750.0,310.0,26.18571823728904,26.18571823728904,0.0,0.0,0,0
I3_N5_M2_T30_C200_DepCentral_s3,True,P3,1073.4901395352401,0.005000114440917969,0.0,19.854852075869317,11.434229282883646,5.06951674225463,750.0,310.0,26.18571823728904,26.18571823728904,0.0,0.0,0,0
I3_N5_M2_T30_C200_DepCentral_s3,True,P4,1073.4901395352401,0.004000186920166016,0.0,19.854852075869317,11.434229282883646,5.06951674225463,750.0,310.0,26.18571823728904,26.18571823728904,0.0,0.0,0,0
I3_N5_M2_T30_C200_DepCentral_s3,True,P5,1073.4901395352401,0.006000041961669922,0.0,19.854852075869317,11.434229282883646,5.06951674225463,750.0,310.0,26.18571823728904,26.18571823728904,0.0,0.0,0,0
I3_N5_M2_T30_C200_DepCentral_s3,True,P6,190.43831051044998,0.004000186920166016,0.0,26.438310510449984,0.0,0.0,0.0,164.0,26.18571823728904,26.18571823728904,0.0,0.0,0,0
I3_N5_M2_T30_C200_DepCentral_s4,True,P1,1092.5962468761873,0.003999948501586914,0.0,18.73569081392109,5.285053716953481,5.145609779219563,770.0,304.0,22.73074255039767,22.73074255039767,0.0,0.0,0,0
I3_N5_M2_T30_C200_DepCentral_s4,True,P2,1092.5962468761873,0.003999948501586914,0.0,18.73569081392109,5.285053716953481,5.145609779219563,770.0,304.0,22.73074255039767,22.73074255039767,0.0,0.0,0,0
I3_N5_M2_T30_C200_DepCentral_s4,True,P3,1092.166683880295,0.003999948501586914,0.0,18.73569081392109,6.333839975440975,5.7648330418148275,848.0,226.0,22.73074255039767,22.73074255039767,0.0,0.0,0,0
I3_N5_M2_T30_C200_DepCentral_s4,True,P4,1092.5962468761873,0.004000186920166016,0.0,18.73569081392109,5.285053716953481,5.145609779219563,770.0,304.0,22.73074255039767,22.73074255039767,0.0,0.0,0,0
I3_N5_M2_T30_C200_DepCentral_s4,True,P5,1092.5962468761873,0.003999948501586914,0.0,18.73569081392109,5.285053716953481,5.145609779219563,770.0,304.0,22.73074255039767,22.73074255039767,0.0,0.0,0,0
I3_N5_M2_T30_C200_DepCentral_s4,True,P6,185.97991409564077,0.0019998550415039062,0.0,27.979914095640755,0.0,0.0,0.0,158.0,22.73074255039767,22.73074255039767,0.0,0.0,0,0
I3_N5_M2_T30_C200_DepLowerLeft_s0,True,P1,830.361569243868,0.0029997825622558594,0.0,24.770746325555336,8.16166055474291,7.752483473055587,578.0,228.0,116.2438725227562,40.24387252275617,0.0,0.0,0,76
I3_N5_M2_T30_C200_DepLowerLeft_s0,True,P2,830.361569243868,0.003000020980834961,0.0,24.770746325555336,8.16166055474291,7.752483473055587,578.0,228.0,116.2438725227562,40.24387252275617,0.0,0.0,0,76
I3_N5_M2_T30_C200_DepLowerLeft_s0,True,P3,830.7707463255554,0.003000020980834961,0.0,24.77074632555534,5.18700298823897,5.18700298823897,208.0,598.0,116.2438725227562,40.24387252275617,0.0,0.0,0,76
I3_N5_M2_T30_C200_DepLowerLeft_s0,True,P4,830.361569243868,0.003000020980834961,0.0,24.770746325555336,8.16166055474291,7.752483473055587,578.0,228.0,116.2438725227562,40.24387252275617,0.0,0.0,0,76
I3_N5_M2_T30_C200_DepLowerLeft_s0,True,P5,830.361569243868,0.003000020980834961,0.0,24.770746325555336,8.16166055474291,7.752483473055587,578.0,228.0,116.2438725227562,40.24387252275617,0.0,0.0,0,76
I3_N5_M2_T30_C200_DepLowerLeft_s0,True,P6,462.9010767742673,0.0010001659393310547,0.0,42.9010767742673,0.0,0.0,0.0,420.0,116.2438725227562,40.24387252275617,0.0,0.0,0,76
I3_N5_M2_T30_C200_DepLowerLeft_s1,True,P1,841.7180349050435,0.0009999275207519531,0.0,25.817603458743633,3.7133765186628636,3.6138079649627337,510.0,306.0,188.3000000838318,34.30000008383182,0.0,0.0,0,154
I3_N5_M2_T30_C200_DepLowerLeft_s1,True,P2,841.8176034587436,0.0019998550415039062,0.0,25.817603458743633,4.685690984262621,4.685690984262621,268.0,548.0,188.3000000838318,34.30000008383182,0.0,0.0,0,154
I3_N5_M2_T30_C200_DepLowerLeft_s1,True,P3,841.7180349050435,0.0009999275207519531,0.0,25.817603458743633,3.7133765186628636,3.6138079649627337,510.0,306.0,188.3000000838318,34.30000008383182,0.0,0.0,0,154
I3_N5_M2_T30_C200_DepLowerLeft_s1,True,P4,841.8176034587436,0.002000093460083008,0.0,25.817603458743633,4.685690984262621,4.685690984262621,268.0,548.0,188.3000000838318,34.30000008383182,0.0,0.0,0,154
I3_N5_M2_T30_C200_DepLowerLeft_s1,True,P5,841.8176034587436,0.002000093460083008,0.0,25.817603458743633,4.685690984262621,4.685690984262621,268.0,548.0,188.3000000838318,34.30000008383182,0.0,0.0,0,154
I3_N5_M2_T30_C200_DepLowerLeft_s1,True,P6,418.62705288815084,0.002000093460083008,0.0,38.6270528881508,0.0,0.0,0.0,380.0,188.3000000838318,34.30000008383182,0.0,0.0,0,154
I3_N5_M2_T30_C200_DepLowerLeft_s2,True,P1,1293.2086783244408,0.002000093460083008,0.0,27.21363927694955,11.099401280675824,11.094440328166913,566.0,700.0,266.5914380881763,36.59143808817635,0.0,0.0,0,230
I3_N5_M2_T30_C200_DepLowerLeft_s2,True,P2,1293.2086783244406,0.0010001659393310547,0.0,27.21363927694955,11.099401280675824,11.094440328166913,566.0,700.0,266.5914380881763,36.59143808817635,0.0,0.0,0,230
I3_N5_M2_T30_C200_DepLowerLeft_s2,True,P3,1293.2086783244408,0.002000093460083008,0.0,27.21363927694955,11.099401280675824,11.094440328166913,566.0,700.0,266.5914380881763,36.59143808817635,0.0,0.0,0,230
I3_N5_M2_T30_C200_DepLowerLeft_s2,True,P4,1293.2086783244406,0.003000020980834961,0.0,27.21363927694955,11.099401280675824,11.094440328166913,566.0,700.0,266.5914380881763,36.59143808817635,0.0,0.0,0,230
I3_N5_M2_T30_C200_DepLowerLeft_s2,True,P5,1293.2086783244406,0.0019998550415039062,0.0,27.21363927694955,11.099401280675824,11.094440328166913,566.0,700.0,266.5914380881763,36.59143808817635,0.0,0.0,0,230
I3_N5_M2_T30_C200_DepLowerLeft_s2,True,P6,751.8111941728971,0.0019998550415039062,0.0,51.81119417289708,0.0,0.0,0.0,700.0,266.5914380881763,36.59143808817635,0.0,0.0,0,230
I3_N5_M2_T30_C200_DepLowerLeft_s3,True,P1,1083.5991239814398,0.003000020980834961,7.40998665641843e-05,23.652653681770268,3.7120416194080232,3.658511919077431,742.0,318.0,108.1470106876883,34.1470106876883,0.0,0.0,0,74
I3_N5_M2_T30_C200_DepLowerLeft_s3,True,P2,1081.8896237238612,0.003999948501586914,0.0,23.65265368177027,3.077407377069869,1.3143774191608741,414.0,646.0,108.1470106876883,34.1470106876883,0.0,0.0,0,74
I3_N5_M2_T30_C200_DepLowerLeft_s3,True,P3,1081.8896237238612,0.003000020980834961,0.0,23.65265368177027,3.077407377069869,1.3143774191608741,414.0,646.0,108.1470106876883,34.1470106876883,0.0,0.0,0,74
I3_N5_M2_T30_C200_DepLowerLeft_s3,True,P4,1081.8896237238612,0.003999948501586914,0.0,23.65265368177027,3.077407377069869,1.3143774191608741,414.0,646.0,108.1470106876883,34.1470106876883,0.0,0.0,0,74
I3_N5_M2_T30_C200_DepLowerLeft_s3,True,P5,1081.8896237238612,0.004000186920166016,0.0,23.65265368177027,3.077407377069869,1.3143774191608741,414.0,646.0,108.1470106876883,34.1470106876883,0.0,0.0,0,74
I3_N5_M2_T30_C200_DepLowerLeft_s3,True,P6,198.94571743261204,0.002000093460083008,0.0,36.945717432612064,0.0,0.0,0.0,162.0,108.1470106876883,34.1470106876883,0.0,0.0,0,74
I3_N5_M2_T30_C200_DepLowerLeft_s4,True,P1,1095.5208392224129,0.003000020980834961,0.0,21.545497710166412,8.951113551215126,8.926455063461642,846.0,228.0,36.55086884059591,36.5508688405959,0.0,0.0,0,0
I3_N5_M2_T30_C200_DepLowerLeft_s4,True,P2,1095.5208392224129,0.002000093460083008,0.0,21.545497710166412,8.951113551215126,8.926455063461642,846.0,228.0,36.55086884059591,36.5508688405959,0.0,0.0,0,0
I3_N5_M2_T30_C200_DepLowerLeft_s4,True,P3,1095.53119853518,0.003000020980834961,0.0,21.545497710166412,7.819745991152481,7.805446816166261,686.0,388.0,36.55086884059591,36.5508688405959,0.0,0.0,0,0
I3_N5_M2_T30_C200_DepLowerLeft_s4,True,P4,1095.5208392224129,0.003000020980834961,0.0,21.545497710166412,8.951113551215126,8.926455063461642,846.0,228.0,36.55086884059591,36.5508688405959,0.0,0.0,0,0
I3_N5_M2_T30_C200_DepLowerLeft_s4,True,P5,1095.5208392224129,0.003000020980834961,0.0,21.545497710166412,8.951113551215126,8.926455063461642,846.0,228.0,36.55086884059591,36.5508688405959,0.0,0.0,0,0
I3_N5_M2_T30_C200_DepLowerLeft_s4,True,P6,344.9725952971945,0.002000093460083008,0.0,36.97259529719451,0.0,0.0,0.0,308.0,36.55086884059591,36.5508688405959,0.0,0.0,0,0
I3_N5_M2_T45_C100_DepCentral_s0,True,P1,1816.3993482663245,0.004000186920166016,0.0,17.057683967537116,9.648595488791731,2.9902597875789017,1806.0,0.0,823.9011839847824,22.34396249240742,8.279704360440018,3.836925852814985,654,152
I3_N5_M2_T45_C100_DepCentral_s0,True,P2,1816.3993482663245,0.003999948501586914,0.0,17.057683967537116,9.648595488791731,2.9902597875789017,1806.0,0.0,823.9011839847824,22.34396249240742,8.279704360440018,3.836925852814985,654,152
I3_N5_M2_T45_C100_DepCentral_s0,True,P3,1815.3059526972468,0.004000186920166016,0.0,17.057683967537116,11.481393699650905,3.7296624293604954,1670.0,136.0,823.9011839847824,22.34396249240742,8.279704360440018,3.836925852814985,654,152
I3_N5_M2_T45_C100_DepCentral_s0,True,P4,1816.3993482663245,0.003999948501586914,0.0,17.057683967537116,9.648595488791731,2.9902597875789017,1806.0,0.0,823.9011839847824,22.34396249240742,8.279704360440018,3.836925852814985,654,152
I3_N5_M2_T45_C100_DepCentral_s0,True,P5,1816.3993482663245,0.003999948501586914,0.0,17.057683967537116,9.648595488791731,2.9902597875789017,1806.0,0.0,823.9011839847824,22.34396249240742,8.279704360440018,3.836925852814985,654,152
I3_N5_M2_T45_C100_DepCentral_s0,True,P6,855.1027510092772,0.005000114440917969,0.0,19.257257467934643,8.691653843503172,4.537147384845644,840.0,0.0,823.9011839847824,22.34396249240742,8.279704360440018,3.836925852814985,654,152
I3_N5_M2_T45_C100_DepCentral_s1,True,P1,1833.400726831333,0.004000186920166016,0.0,22.615466814517404,9.935004806263807,4.720264823079315,1426.0,390.0,837.2557288806671,23.95968639016486,7.445908584740821,4.741951075243185,816,0
I3_N5_M2_T45_C100_DepCentral_s1,True,P2,1833.400726831333,0.003999948501586914,0.0,22.615466814517404,9.935004806263807,4.720264823079315,1426.0,390.0,837.2557288806671,23.95968639016486,7.445908584740821,4.741951075243185,816,0
I3_N5_M2_T45_C100_DepCentral_s1,True,P3,1829.6683056415995,0.002000093460083008,0.0,22.615466814517404,13.676100496862796,4.728939323944863,1432.0,384.0,837.2557288806671,23.95968639016486,7.445908584740821,4.741951075243185,816,0
I3_N5_M2_T45_C100_DepCentral_s1,True,P4,1833.400726831333,0.003999948501586914,0.0,22.615466814517404,9.935004806263807,4.720264823079315,1426.0,390.0,837.2557288806671,23.95968639016486,7.445908584740821,4.741951075243185,816,0
I3_N5_M2_T45_C100_DepCentral_s1,True,P5,1833.400726831333,0.003999948501586914,0.0,22.615466814517404,9.935004806263807,4.720264823079315,1426.0,390.0,837.2557288806671,23.95968639016486,7.445908584740821,4.741951075243185,816,0
I3_N5_M2_T45_C100_DepCentral_s1,True,P6,839.2658708020173,0.006999969482421875,0.0,25.776653275704216,10.362482750356106,7.8517002766692485,744.0,72.0,837.2557288806671,23.95968639016486,7.445908584740821,4.741951075243185,816,0
I3_N5_M2_T45_C100_DepCentral_s2,True,P1,2278.104537925762,0.003000020980834961,0.0,22.103100204745232,14.281797037901061,4.283234758917612,1966.0,300.0,1287.706724749107,22.71436508284903,5.79934149303875,4.791701159296143,876,390
I3_N5_M2_T45_C100_DepCentral_s2,True,P2,2278.104537925762,0.0029997825622558594,0.0,22.103100204745232,14.281797037901061,4.283234758917612,1966.0,300.0,1287.706724749107,22.71436508284903,5.79934149303875,4.791701159296143,876,390
I3_N5_M2_T45_C100_DepCentral_s2,True,P3,2278.104537925762,0.003999948501586914,0.0,22.103100204745232,14.281797037901061,4.283234758917612,1966.0,300.0,1287.706724749107,22.71436508284903,5.79934149303875,4.791701159296143,876,390
I3_N5_M2_T45_C100_DepCentral_s2,True,P4,2278.104537925762,0.003000020980834961,0.0,22.103100204745232,14.281797037901061,4.283234758917612,1966.0,300.0,1287.706724749107,22.71436508284903,5.79934149303875,4.791701159296143,876,390
I3_N5_M2_T45_C100_DepCentral_s2,True,P5,2278.104537925762,0.0029997825622558594,0.0,22.103100204745232,14.281797037901061,4.283234758917612,1966.0,300.0,1287.706724749107,22.71436508284903,5.79934149303875,4.791701159296143,876,390
I3_N5_M2_T45_C100_DepCentral_s2,True,P6,1287.7067247491063,0.003999948501586914,0.0,31.969889551968365,19.883043672226343,9.619878869364404,962.0,304.0,1287.706724749107,22.71436508284903,5.79934149303875,4.791701159296143,876,390
I3_N5_M2_T45_C100_DepCentral_s3,True,P1,2066.7619173444687,0.003000020980834961,0.0,19.854852075869317,16.42556716767945,3.332632436278654,1750.0,310.0,1078.966084436787,25.33079697741608,11.43422928288365,5.06951674225463,824,236
I3_N5_M2_T45_C100_DepCentral_s3,True,P2,2076.5037460251383,0.003999948501586914,0.0,19.85485207586932,8.420622792985675,5.06951674225463,1896.0,164.0,1078.966084436787,25.33079697741608,11.43422928288365,5.06951674225463,824,236
I3_N5_M2_T45_C100_DepCentral_s3,True,P3,2066.7619173444687,0.003000020980834961,0.0,19.854852075869317,16.42556716767945,3.332632436278654,1750.0,310.0,1078.966084436787,25.33079697741608,11.43422928288365,5.06951674225463,824,236
I3_N5_M2_T45_C100_DepCentral_s3,True,P4,2076.5037460251383,0.003000020980834961,0.0,19.85485207586932,8.420622792985675,5.06951674225463,1896.0,164.0,1078.966084436787,25.33079697741608,11.43422928288365,5.06951674225463,824,236
I3_N5_M2_T45_C100_DepCentral_s3,True,P5,2076.5037460251383,0.003000020980834961,0.0,19.85485207586932,8.420622792985675,5.06951674225463,1896.0,164.0,1078.966084436787,25.33079697741608,11.43422928288365,5.06951674225463,824,236
I3_N5_M2_T45_C100_DepCentral_s3,True,P6,1083.1530706353708,0.005000114440917969,0.0,26.438310510449984,11.78712555300147,8.501885677922242,972.0,88.0,1078.966084436787,25.33079697741608,11.43422928288365,5.06951674225463,824,236
I3_N5_M2_T45_C100_DepCentral_s4,True,P1,2086.098673017256,0.003000020980834961,0.0,18.73569081392109,12.401850838480119,5.7648330418148275,1924.0,150.0,1094.391386707094,23.42188413403032,7.380784773767238,4.350287346831242,1074,0
I3_N5_M2_T45_C100_DepCentral_s4,True,P2,2086.098673017256,0.002000093460083008,0.0,18.73569081392109,12.401850838480119,5.7648330418148275,1924.0,150.0,1094.391386707094,23.42188413403032,7.380784773767238,4.350287346831242,1074,0
I3_N5_M2_T45_C100_DepCentral_s4,True,P3,2084.430663496173,0.004000186920166016,0.0,18.73569081392109,13.450637096967615,5.145609779219563,1990.0,84.0,1094.391386707094,23.42188413403032,7.380784773767238,4.350287346831242,1074,0
I3_N5_M2_T45_C100_DepCentral_s4,True,P4,2086.098673017256,0.002000093460083008,0.0,18.73569081392109,12.401850838480119,5.7648330418148275,1924.0,150.0,1094.391386707094,23.42188413403032,7.380784773767238,4.350287346831242,1074,0
I3_N5_M2_T45_C100_DepCentral_s4,True,P5,2086.098673017256,0.0029997825622558594,0.0,18.73569081392109,12.401850838480119,5.7648330418148275,1924.0,150.0,1094.391386707094,23.42188413403032,7.380784773767238,4.350287346831242,1074,0
I3_N5_M2_T45_C100_DepCentral_s4,True,P6,1099.8571021936386,0.006999969482421875,0.0,28.887599620574473,7.380784773767238,4.350287346831242,990.0,84.0,1094.391386707094,23.42188413403032,7.380784773767238,4.350287346831242,1074,0
I3_N5_M2_T45_C100_DepLowerLeft_s0,True,P1,1828.2512906395289,0.003000020980834961,0.0,24.77074632555534,13.424592090492116,10.905136404465559,1208.0,598.0,846.1802229679638,42.20364152532304,4.194538084239316,2.171119526880084,806,0
I3_N5_M2_T45_C100_DepLowerLeft_s0,True,P2,1828.2512906395289,0.002000093460083008,0.0,24.77074632555534,13.424592090492116,10.905136404465559,1208.0,598.0,846.1802229679638,42.20364152532304,4.194538084239316,2.171119526880084,806,0
I3_N5_M2_T45_C100_DepLowerLeft_s0,True,P3,1824.8996596817306,0.003000020980834961,0.0,24.770746325555336,15.232502135084523,9.361415491259855,1442.0,364.0,846.1802229679638,42.20364152532304,4.194538084239316,2.171119526880084,806,0
I3_N5_M2_T45_C100_DepLowerLeft_s0,True,P4,1828.2512906395289,0.003000020980834961,0.0,24.77074632555534,13.424592090492116,10.905136404465559,1208.0,598.0,846.1802229679638,42.20364152532304,4.194538084239316,2.171119526880084,806,0
I3_N5_M2_T45_C100_DepLowerLeft_s0,True,P5,1828.2512906395289,0.0019998550415039062,0.0,24.77074632555534,13.424592090492116,10.905136404465559,1208.0,598.0,846.1802229679638,42.20364152532304,4.194538084239316,2.171119526880084,806,0
I3_N5_M2_T45_C100_DepLowerLeft_s0,True,P6,855.6336474519213,0.003999948501586914,0.0,42.9010767742673,11.54203514052962,10.274605818183565,606.0,208.0,846.1802229679638,42.20364152532304,4.194538084239316,2.171119526880084,806,0
I3_N5_M2_T45_C100_DepLowerLeft_s1,True,P1,1839.0600304427708,0.003000020980834961,0.0,25.817603458743633,13.446412990450785,10.688839974478055,1206.0,610.0,848.9921397190409,34.30000008383182,12.29065144902804,10.98279108423719,664,152
I3_N5_M2_T45_C100_DepLowerLeft_s1,True,P2,1838.827392600138,0.003000020980834961,0.0,25.817603458743633,13.973001942842838,10.982791084237194,1662.0,154.0,848.9921397190409,34.30000008383182,12.29065144902804,10.98279108423719,664,152
I3_N5_M2_T45_C100_DepLowerLeft_s1,True,P3,1839.0600304427712,0.002000093460083008,0.0,25.817603458743633,13.446412990450785,10.688839974478055,1206.0,610.0,848.9921397190409,34.30000008383182,12.29065144902804,10.98279108423719,664,152
I3_N5_M2_T45_C100_DepLowerLeft_s1,True,P4,1838.827392600138,0.005000114440917969,0.0,25.817603458743633,13.973001942842838,10.982791084237194,1662.0,154.0,848.9921397190409,34.30000008383182,12.29065144902804,10.98279108423719,664,152
I3_N5_M2_T45_C100_DepLowerLeft_s1,True,P5,1838.827392600138,0.003999948501586914,0.0,25.817603458743633,13.973001942842838,10.982791084237194,1662.0,154.0,848.9921397190409,34.30000008383182,12.29065144902804,10.98279108423719,664,152
I3_N5_M2_T45_C100_DepLowerLeft_s1,True,P6,849.3317834122257,0.005000114440917969,0.0,34.84839347967298,15.238987984272983,13.722377916825682,744.0,72.0,848.9921397190409,34.30000008383182,12.29065144902804,10.98279108423719,664,152
I3_N5_M2_T45_C100_DepLowerLeft_s2,True,P1,2289.2255376888074,0.003000020980834961,0.0,27.213639276949547,15.59673630545523,11.6086347173128,1876.0,390.0,1301.470284478263,50.22240071040093,22.93606783888076,8.183951606742822,860,406
I3_N5_M2_T45_C100_DepLowerLeft_s2,True,P2,2278.244746789456,0.0019998550415039062,0.0,27.21363927694955,21.088214345346877,6.119321857853205,1880.0,386.0,1301.470284478263,50.22240071040093,22.93606783888076,8.183951606742822,860,406
I3_N5_M2_T45_C100_DepLowerLeft_s2,True,P3,2278.244746789456,0.003000020980834961,0.0,27.21363927694955,21.088214345346877,6.119321857853205,1880.0,386.0,1301.470284478263,50.22240071040093,22.93606783888076,8.183951606742822,860,406
I3_N5_M2_T45_C100_DepLowerLeft_s2,True,P4,2278.244746789456,0.002000093460083008,0.0,27.21363927694955,21.088214345346877,6.119321857853205,1880.0,386.0,1301.470284478263,50.22240071040093,22.93606783888076,8.183951606742822,860,406
I3_N5_M2_T45_C100_DepLowerLeft_s2,True,P5,2278.244746789456,0.002000093460083008,0.0,27.21363927694955,21.088214345346877,6.119321857853205,1880.0,386.0,1301.470284478263,50.22240071040093,22.93606783888076,8.183951606742822,860,406
I3_N5_M2_T45_C100_DepLowerLeft_s2,True,P6,1314.1718799673579,0.003000020980834961,0.0,51.682360562652086,25.442264057055272,21.931783461760883,860.0,406.0,1301.470284478263,50.22240071040093,22.93606783888076,8.183951606742822,860,406
I3_N5_M2_T45_C100_DepLowerLeft_s3,True,P1,2081.9589239811535,0.003000020980834961,0.0,23.652653681770268,8.265616796420925,6.571887095804371,1894.0,166.0,1084.604887231449,36.73637742065376,17.57304327632959,5.441553087125036,914,146
I3_N5_M2_T45_C100_DepLowerLeft_s3,True,P2,2081.958923981154,0.002000093460083008,0.0,23.652653681770268,8.265616796420925,6.571887095804371,1894.0,166.0,1084.604887231449,36.73637742065376,17.57304327632959,5.441553087125036,914,146
I3_N5_M2_T45_C100_DepLowerLeft_s3,True,P3,2081.9589239811535,0.003000020980834961,0.0,23.652653681770268,8.265616796420925,6.571887095804371,1894.0,166.0,1084.604887231449,36.73637742065376,17.57304327632959,5.441553087125036,914,146
I3_N5_M2_T45_C100_DepLowerLeft_s3,True,P4,2081.958923981154,0.0019998550415039062,0.0,23.652653681770268,8.265616796420925,6.571887095804371,1894.0,166.0,1084.604887231449,36.73637742065376,17.57304327632959,5.441553087125036,914,146
I3_N5_M2_T45_C100_DepLowerLeft_s3,True,P5,2081.958923981154,0.003000020980834961,0.0,23.652653681770268,8.265616796420925,6.571887095804371,1894.0,166.0,1084.604887231449,36.73637742065376,17.57304327632959,5.441553087125036,914,146
I3_N5_M2_T45_C100_DepLowerLeft_s3,True,P6,1094.9786412560193,0.006999969482421875,0.0,36.741671213928264,17.081527160492143,15.318497202583147,750.0,310.0,1084.604887231449,36.73637742065376,17.57304327632959,5.441553087125036,914,146
I3_N5_M2_T45_C100_DepLowerLeft_s4,True,P1,2089.6251928073184,0.003000020980834961,0.0,21.545497710166412,13.725751719013935,7.805446816166261,2000.0,74.0,1102.108474609722,36.66295360775301,13.2160238063541,4.661544808322667,850,224
I3_N5_M2_T45_C100_DepLowerLeft_s4,True,P2,2089.6251928073184,0.003000020980834961,0.0,21.545497710166412,13.725751719013935,7.805446816166261,2000.0,74.0,1102.108474609722,36.66295360775301,13.2160238063541,4.661544808322667,850,224
I3_N5_M2_T45_C100_DepLowerLeft_s4,True,P3,2089.6251928073184,0.003000020980834961,0.0,21.545497710166412,13.725751719013935,7.805446816166261,2000.0,74.0,1102.108474609722,36.66295360775301,13.2160238063541,4.661544808322667,850,224
I3_N5_M2_T45_C100_DepLowerLeft_s4,True,P4,2089.6251928073184,0.003000020980834961,0.0,21.545497710166412,13.725751719013935,7.805446816166261,2000.0,74.0,1102.108474609722,36.66295360775301,13.2160238063541,4.661544808322667,850,224
I3_N5_M2_T45_C100_DepLowerLeft_s4,True,P5,2089.6251928073184,0.003000020980834961,0.0,21.545497710166412,13.725751719013935,7.805446816166261,2000.0,74.0,1102.108474609722,36.66295360775301,13.2160238063541,4.661544808322667,850,224
I3_N5_M2_T45_C100_DepLowerLeft_s4,True,P6,1108.0823732494562,0.004000186920166016,0.0,37.55220712465517,20.2017357548269,16.7319018796279,848.0,226.0,1102.108474609722,36.66295360775301,13.2160238063541,4.661544808322667,850,224
I3_N5_M2_T45_C150_DepCentral_s0,True,P1,1318.7183522538169,0.006000041961669922,0.0,17.057683967537116,7.908099007898997,3.568767294178761,1306.0,0.0,27.36305227053332,19.36305227053332,0.8489994110716451,0.8489994110716451,8,0
I3_N5_M2_T45_C150_DepCentral_s0,True,P2,1318.7183522538169,0.006999969482421875,0.0,17.057683967537116,7.908099007898997,3.568767294178761,1306.0,0.0,27.36305227053332,19.36305227053332,0.8489994110716451,0.8489994110716451,8,0
I3_N5_M2_T45_C150_DepCentral_s0,True,P3,1317.4768663020777,0.004999876022338867,0.0,17.057683967537116,9.149584959638124,3.568767294178761,1094.0,212.0,27.36305227053332,19.36305227053332,0.8489994110716451,0.8489994110716451,8,0
I3_N5_M2_T45_C150_DepCentral_s0,True,P4,1318.7183522538169,0.006000041961669922,0.0,17.057683967537116,7.908099007898997,3.568767294178761,1306.0,0.0,27.36305227053332,19.36305227053332,0.8489994110716451,0.8489994110716451,8,0
I3_N5_M2_T45_C150_DepCentral_s0,True,P5,1318.7183522538169,0.006000041961669922,0.0,17.057683967537116,7.908099007898997,3.568767294178761,1306.0,0.0,27.36305227053332,19.36305227053332,0.8489994110716451,0.8489994110716451,8,0
I3_N5_M2_T45_C150_DepCentral_s0,True,P6,343.25725746793466,0.004999876022338867,0.0,19.257257467934643,3.836925852814985,3.836925852814985,104.0,220.0,27.36305227053332,19.36305227053332,0.8489994110716451,0.8489994110716451,8,0
I3_N5_M2_T45_C150_DepCentral_s1,True,P1,1333.400726831333,0.004999876022338867,0.0,22.615466814517404,9.935004806263807,4.720264823079315,1162.0,154.0,130.9522812893066,32.95228128930657,0.0,0.0,98,0
I3_N5_M2_T45_C150_DepCentral_s1,True,P2,1333.400726831333,0.003999948501586914,0.0,22.615466814517404,9.935004806263807,4.720264823079315,1162.0,154.0,130.9522812893066,32.95228128930657,0.0,0.0,98,0
I3_N5_M2_T45_C150_DepCentral_s1,True,P3,1330.6552696293431,0.004000186920166016,0.0,22.615466814517404,12.6804620082536,4.720264823079315,1166.0,150.0,130.9522812893066,32.95228128930657,0.0,0.0,98,0
